area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,Hcom,Htot,date,UTM.Easting,UTM.Northing
PAR_A01,27,101,parapara,Jacaranda copaia,Bignoniaceae,10.7,O,FALSE,NA,NA,20180427,219304.0462,9633039.986
PAR_A01,27,102,parapara,Jacaranda copaia,Bignoniaceae,12.5,O,FALSE,NA,NA,20180427,219302.0002,9633037.927
PAR_A01,27,103,pente de macaco,Apeiba petoumo,Malvaceae,21.4,O,FALSE,NA,NA,20180427,219296.8943,9633037.63
PAR_A01,27,104,maravuvuia,Croton matourensis,Euphorbiaceae,10.5,O,FALSE,NA,NA,20180427,219294.5788,9633041.886
PAR_A01,27,105,inga vermelho,Inga alba,Fabaceae,16.7,O,FALSE,NA,NA,20180427,219301.7162,9633034.564
PAR_A01,27,106,inga vermelho,Inga alba,Fabaceae,11.2,O,FALSE,NA,NA,20180427,219301.7162,9633034.564
PAR_A01,27,107,morta,NA,NA,11.7,O,TRUE,NA,NA,20180427,219306.3552,9633035.688
PAR_A01,27,108,matamata preto,Eschweilera ovata,Lecythidaceae,39.7,O,FALSE,NA,NA,20180427,219321.1456,9633049.289
PAR_A01,27,109,abiurana,Pouteria gongrijpii,Sapotaceae,37,O,FALSE,NA,NA,20180427,219332.249,9633047.959
PAR_A01,27,110,jatareua vermelho,NA,NA,53.2,O,FALSE,20.85,33.95,20180427,219336.6536,9633055.626
PAR_A01,27,111,inga de porco,NA,NA,52.3,O,FALSE,20.33,29.46,20180427,219325.3968,9633061.335
PAR_A01,27,112,mirindiba,NA,NA,49.7,O,FALSE,NA,NA,20180427,219313.2099,9633056.453
PAR_A01,27,113,morta,NA,NA,47.5,O,TRUE,NA,NA,20180427,219315.7168,9633069.917
PAR_A01,27,114,jatereu,Lecythis idatimon,Lecythidaceae,39.5,O,FALSE,NA,NA,20180427,219314.89,9633081.846
PAR_A01,27,115,matamata branco,Eschweilera coriacea,Lecythidaceae,53.5,O,FALSE,17.12,32.94,20180427,219315.1326,9633087.626
PAR_A01,27,116,goiabao,Pradosia cochlearia,Sapotaceae,50.6,O,FALSE,16.9,23.78,20180427,219297.9057,9633077.504
PAR_A01,27,117,guajara pedra,Pouteria sp.,Sapotaceae,36,O,FALSE,NA,NA,20180427,219299.4419,9633070.528
PAR_A01,27,118,inhare,Helicostylis tomentosa,Moraceae,46.5,O,FALSE,NA,NA,20180427,219299.9019,9633069.657
PAR_A01,27,119,morta,NA,NA,36,O,TRUE,NA,NA,20180427,219298.9818,9633071.399
PAR_A01,27,120,fava de paca,NA,NA,42.5,O,FALSE,NA,NA,20180427,219304.0423,9633061.818
PAR_A01,27,121,parajuba,Manilkara bidentata,Sapotaceae,53.5,O,FALSE,18.05,26.87,20180427,219299.1411,9633067.057
PAR_A01,27,122,morta,NA,NA,40.5,O,TRUE,NA,NA,20180427,219295.8397,9633075.316
PAR_A01,27,123,maravuvuia,Croton matourensis,Euphorbiaceae,21.4,O,FALSE,NA,NA,20180427,219281.7409,9633073.456
PAR_A01,27,124,lacre branco,Vismia guianensis,Hypericaceae,13.2,O,FALSE,NA,NA,20180427,219281.7409,9633073.456
PAR_A01,27,125,lacre branco,Vismia guianensis,Hypericaceae,13.7,O,FALSE,NA,NA,20180427,219286.959,9633071.792
PAR_A01,27,126,inga vermelho,Inga alba,Fabaceae,15.7,O,FALSE,NA,NA,20180427,219288.9437,9633076.14
PAR_A01,27,127,lacre vermelho,Vismia latifolia,Hypericaceae,10.2,O,FALSE,NA,NA,20180427,219287.9648,9633067.918
PAR_A01,27,128,lacre vermelho,Vismia latifolia,Hypericaceae,12.7,O,FALSE,NA,NA,20180427,219286.7443,9633066.191
PAR_A01,27,129,lacre vermelho,Vismia latifolia,Hypericaceae,107,O,FALSE,NA,NA,20180427,219284.7681,9633061.897
PAR_A01,27,130,lacre vermelho,Vismia latifolia,Hypericaceae,109,O,FALSE,NA,NA,20180427,219288.972,9633064.053
PAR_A01,27,131,parapara,Jacaranda copaia,Bignoniaceae,10.7,O,FALSE,NA,NA,20180427,219289.3507,9633065.342
PAR_A01,27,132,tachi preto,Tachigali myrmecophila,Fabaceae,12.2,O,FALSE,NA,NA,20180427,219291.8735,9633066.639
PAR_A01,27,133,breu vermelho,Protium hebetatum,Burseraceae,13.2,O,FALSE,NA,NA,20180427,219295.6175,9633069.666
PAR_A01,27,134,jutai pororoca,Dialium guianense,Fabaceae,39.5,O,FALSE,NA,NA,20180427,219298.9032,9633073.576
PAR_A01,28,135,fava de paca,NA,NA,21.5,O,FALSE,NA,NA,20180427,219424.7311,9633134.508
PAR_A01,28,136,lacre branco,Vismia guianensis,Hypericaceae,12.5,O,FALSE,NA,NA,20180427,219421.1643,9633128.306
PAR_A01,28,137,maravuvuia,Croton matourensis,Euphorbiaceae,13.7,O,FALSE,9.89,14.69,20180427,219423.4375,9633128.381
PAR_A01,28,138,fava de paca,NA,NA,19.4,O,FALSE,NA,NA,20180427,219428.9158,9633126.832
PAR_A01,28,139,fava de paca,NA,NA,121,O,FALSE,NA,NA,20180427,219428.9158,9633126.832
PAR_A01,28,140,muruci,Byrsonima crispa,Malpighiaceae,10.1,O,FALSE,NA,NA,20180427,219421.2104,9633123.943
PAR_A01,28,141,maravuvuia,Croton matourensis,Euphorbiaceae,20.4,O,FALSE,NA,NA,20180427,219422.6016,9633121.368
PAR_A01,28,142,inga peludo,Inga grandis,Fabaceae,14.4,O,FALSE,NA,NA,20180427,219421.315,9633112.989
PAR_A01,28,143,inga peludo,Inga grandis,Fabaceae,10.7,O,FALSE,NA,NA,20180427,219421.315,9633112.989
PAR_A01,28,144,inga peludo,Inga grandis,Fabaceae,16.7,O,FALSE,NA,NA,20180427,219407.4252,9633138.834
PAR_A01,28,145,maravuvuia,Croton matourensis,Euphorbiaceae,24.7,O,FALSE,NA,NA,20180427,219424.9617,9633112.693
PAR_A01,28,146,maravuvuia,Croton matourensis,Euphorbiaceae,18.5,O,FALSE,NA,NA,20180427,219427.5431,9633114.378
PAR_A01,28,147,lacre branco,Vismia guianensis,Hypericaceae,12.3,O,FALSE,NA,NA,20180427,219429.4961,9633115.072
PAR_A01,28,148,fava de paca,NA,NA,20.2,O,FALSE,NA,NA,20180427,219434.5401,9633112.228
PAR_A01,28,149,fava de paca,NA,NA,12.2,O,FALSE,NA,NA,20180427,219438.1236,9633118.504
PAR_A01,28,150,fava folha fina,Pseudopiptadenia psilostachya,Fabaceae,16.5,O,FALSE,6.36,16.59,20180427,219432.7248,9633111.27
PAR_A01,28,151,caripe,Licania octandra,Chrysobalanaceae,10.7,O,FALSE,NA,NA,20180427,219435.0047,9633111.374
PAR_A01,28,152,NA,NA,NA,24.5,O,FALSE,NA,NA,20180427,219438.6584,9633111.109
PAR_A01,28,153,lacre,Vismia guianensis,Hypericaceae,13.7,O,FALSE,7.73,15.03,20180427,219431.3935,9633107.26
PAR_A01,28,154,maravuvuia,Croton matourensis,Euphorbiaceae,18,O,FALSE,8.53,19.36,20180427,219430.9296,9633108.118
PAR_A01,28,155,maravuvuia,Croton matourensis,Euphorbiaceae,10.7,O,FALSE,NA,NA,20180427,219429.074,9633111.548
PAR_A01,28,156,morta,NA,NA,12.3,O,TRUE,NA,NA,20180427,219429.5961,9633104.098
PAR_A01,28,157,urucurana,Sloanea guianensis,Elaeocarpaceae,55,O,FALSE,18.29,33.63,20180427,219454.1238,9633148.476
PAR_A01,28,158,inga vermelho,Inga alba,Fabaceae,42,O,FALSE,NA,NA,20180427,219410.6192,9633137.163
PAR_A01,28,159,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,48.2,O,FALSE,NA,NA,20180427,219447.5079,9633162.234
PAR_A01,29,1,envira preta,Guatteria schomburgkiana,Annonaceae,14.3,O,FALSE,NA,NA,20180427,219121.644,9632762.92
PAR_A01,29,2,tinteiro,Miconia poeppigii,Melastomataceae,18.8,O,FALSE,NA,NA,20180427,219112.3386,9632756.479
PAR_A01,29,3,embauba branca,Cecropia palmata,Urticaceae,11.7,O,FALSE,NA,NA,20180427,219115.5655,9632756.955
PAR_A01,29,4,iperana,Eperua bijuga,Fabaceae,24.4,O,FALSE,NA,NA,20180427,219115.2485,9632753.255
PAR_A01,29,5,farinha seca,Lindackeria paludosa,Achariaceae,12.2,O,FALSE,NA,NA,20180427,219127.4979,9632745.437
PAR_A01,29,6,farinha seca,Lindackeria paludosa,Achariaceae,11.5,O,FALSE,NA,NA,20180427,219126.7144,9632744.768
PAR_A01,29,7,envira preta,Guatteria schomburgkiana,Annonaceae,18.5,O,FALSE,NA,NA,20180427,219125.0081,9632743.693
PAR_A01,29,8,breu manga,Tetragastris altissima,Burseraceae,14,O,FALSE,NA,NA,20180427,219133.4502,9632749.249
PAR_A01,29,9,louro preto,Ocotea cernua,Lauraceae,13.2,O,FALSE,NA,NA,20180427,219135.4339,9632749.799
PAR_A01,29,10,lacre,Vismia guianensis,Hypericaceae,12.2,O,FALSE,NA,NA,20180427,219136.4941,9632749.942
PAR_A01,29,11,tatapiririca,Tapirira guianensis,Anacardiaceae,12.3,O,FALSE,7.38,14.96,20180427,219130.6904,9632743.718
PAR_A01,29,12,louro preto,Nectandra cuspidata,Lauraceae,14.6,O,FALSE,NA,NA,20180427,219136.7207,9632745.18
PAR_A01,29,13,louro preto,Ocotea cernua,Lauraceae,23.3,O,FALSE,NA,NA,20180427,219128.079,9632740.093
PAR_A01,29,14,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,40,O,FALSE,NA,NA,20180427,219122.0597,9632736.482
PAR_A01,29,15,envira preta,Guatteria schomburgkiana,Annonaceae,17.5,O,FALSE,NA,NA,20180427,219122.2954,9632736.049
PAR_A01,29,16,envira cana,Xylopia nitida,Annonaceae,19.7,O,FALSE,NA,NA,20180427,219130.7104,9632739.418
PAR_A01,29,17,lacre,Vismia guianensis,Hypericaceae,14,O,FALSE,NA,NA,20180427,219128.0647,9632735.893
PAR_A01,29,18,envira preta,Guatteria schomburgkiana,Annonaceae,19.9,O,FALSE,NA,NA,20180427,219127.2875,9632735.231
PAR_A01,29,19,envira cana,Xylopia nitida,Annonaceae,17.4,O,FALSE,NA,NA,20180427,219132.3278,9632732.167
PAR_A01,29,20,mamui,Jacaratia spinosa,Caricaceae,19,O,FALSE,NA,NA,20180427,219130.5462,9632731.285
PAR_A01,29,21,lacre,Vismia guianensis,Hypericaceae,10.8,O,FALSE,NA,NA,20180427,219136.1895,9632737.615
PAR_A01,29,22,louro preto,Ocotea cernua,Lauraceae,10.2,O,FALSE,NA,NA,20180427,219139.6667,9632739.563
PAR_A01,29,23,farinha seca,Lindackeria paludosa,Achariaceae,12,O,FALSE,NA,NA,20180427,219136.7913,9632736.477
PAR_A01,29,24,envira cana,Xylopia nitida,Annonaceae,15.6,O,FALSE,10.53,15.75,20180427,219136.5719,9632734.767
PAR_A01,29,25,envira cana,Xylopia nitida,Annonaceae,12.5,O,FALSE,10.67,12.71,20180427,219137.2777,9632734.708
PAR_A01,29,26,louro preto,Nectandra cuspidata,Lauraceae,16.4,O,FALSE,6.63,14.08,20180427,219136.2973,9632728.95
PAR_A01,29,27,louro preto,Ocotea cernua,Lauraceae,11.2,O,FALSE,NA,NA,20180427,219135.6662,9632728.033
PAR_A01,29,28,louro preto,Nectandra cuspidata,Lauraceae,10.2,O,FALSE,NA,NA,20180427,219128.9599,9632725.877
PAR_A01,29,29,louro preto,Ocotea cernua,Lauraceae,12.7,O,FALSE,NA,NA,20180427,219130.0128,9632726.012
PAR_A01,29,30,louro preto,Ocotea cernua,Lauraceae,14.6,O,FALSE,NA,NA,20180427,219131.8634,9632724.671
PAR_A01,29,31,louro preto,Nectandra cuspidata,Lauraceae,11.5,O,FALSE,NA,NA,20180427,219133.8049,9632723.153
PAR_A01,29,32,louro preto,Ocotea cernua,Lauraceae,13.8,O,FALSE,NA,NA,20180427,219133.8518,9632723.066
PAR_A01,29,33,louro preto,Nectandra cuspidata,Lauraceae,11.3,O,FALSE,NA,NA,20180427,219132.9903,9632722.587
PAR_A01,29,34,louro preto,Nectandra cuspidata,Lauraceae,16.7,O,FALSE,NA,NA,20180427,219136.0244,9632721.11
PAR_A01,29,35,louro preto,Nectandra cuspidata,Lauraceae,10.7,O,FALSE,NA,NA,20180427,219134.305,9632720.156
PAR_A01,29,36,pente de macaco,Apeiba petoumo,Malvaceae,12.3,O,FALSE,NA,NA,20180427,219141.0928,9632719.966
PAR_A01,29,37,goiaba de anta,Bellucia grossularioides,Melastomataceae,12,O,FALSE,NA,NA,20180427,219147.2007,9632727.313
PAR_A01,29,38,goiaba de anta,Bellucia grossularioides,Melastomataceae,20.3,O,FALSE,NA,NA,20180427,219147.8603,9632727.113
PAR_A01,29,39,lacre,Vismia guianensis,Hypericaceae,22.8,O,FALSE,NA,NA,20180427,219147.6604,9632726.435
PAR_A01,29,40,marupa,Simarouba amara,Simaroubaceae,36.8,O,FALSE,NA,NA,20180427,219165.8774,9632753.901
PAR_A01,29,41,tachirana,Stryphnodendron paniculatum,Fabaceae,41.3,O,FALSE,NA,NA,20180427,219154.5188,9632779.366
PAR_A01,30,42,embauba branca,Cecropia palmata,Urticaceae,11.2,O,FALSE,NA,NA,20180427,219252.289,9632832.012
PAR_A01,30,43,inga,Inga marginata,Fabaceae,12.5,O,FALSE,NA,NA,20180427,219245.2224,9632830.307
PAR_A01,30,44,morta,NA,NA,33.8,O,TRUE,NA,NA,20180427,219254.5844,9632811.306
PAR_A01,30,45,inga,Inga marginata,Fabaceae,12.1,O,FALSE,NA,NA,20180427,219257.0295,9632811.021
PAR_A01,30,46,morta,NA,NA,25.5,O,TRUE,NA,NA,20180427,219264.2181,9632812.496
PAR_A01,30,47,pente de macaco,Apeiba petoumo,Malvaceae,10.2,O,FALSE,NA,NA,20180427,219264.6029,9632809.731
PAR_A01,30,48,fava atana,Parkia gigantocarpa,Fabaceae,18,O,FALSE,NA,NA,20180427,219264.9365,9632804.99
PAR_A01,30,49,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,15.5,O,FALSE,NA,NA,20180427,219264.5928,9632803.544
PAR_A01,30,50,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,13.5,O,FALSE,7.32,14.49,20180427,219264.8363,9632803.103
PAR_A01,30,51,tatapiririca,Tapirira guianensis,Anacardiaceae,11.4,O,FALSE,6.43,12.84,20180427,219267.8749,9632804.638
PAR_A01,30,52,tatapiririca,Tapirira guianensis,Anacardiaceae,11.7,O,FALSE,NA,NA,20180427,219267.7084,9632804.318
PAR_A01,30,53,envira preta,Guatteria schomburgkiana,Annonaceae,10.3,O,FALSE,NA,NA,20180427,219275.583,9632808.478
PAR_A01,30,54,fava atana,Parkia gigantocarpa,Fabaceae,15.5,O,FALSE,NA,NA,20180427,219275.1312,9632803.089
PAR_A01,30,55,angelim rajado,Zygia racemosa,Fabaceae,11,O,FALSE,NA,NA,20180427,219268.9274,9632789.5
PAR_A01,30,56,morta,NA,NA,26.2,O,TRUE,NA,NA,20180427,219279.5521,9632795.086
PAR_A01,31,57,farinha seca,Lindackeria paludosa,Achariaceae,12,O,FALSE,NA,NA,20180427,219373.801,9632898.9
PAR_A01,31,58,envira preta,Guatteria schomburgkiana,Annonaceae,10.8,O,FALSE,NA,NA,20180427,219372.5425,9632897.097
PAR_A01,31,59,embauba branca,Cecropia palmata,Urticaceae,15.4,O,FALSE,NA,NA,20180427,219378.1948,9632899.411
PAR_A01,31,60,morta,NA,NA,40.5,O,TRUE,NA,NA,20180427,219388.0299,9632904.513
PAR_A01,31,61,inga,Inga marginata,Fabaceae,11.7,O,FALSE,NA,NA,20180427,219391.9657,9632895.747
PAR_A01,31,62,angelim rajado,Zygia racemosa,Fabaceae,12.2,O,FALSE,NA,NA,20180427,219394.5309,9632894.289
PAR_A01,31,63,jatereu,Lecythis idatimon,Lecythidaceae,18.4,O,FALSE,NA,NA,20180427,219394.9672,9632894.523
PAR_A01,31,64,inga,Inga marginata,Fabaceae,15.2,O,FALSE,NA,NA,20180427,219390.3424,9632890.679
PAR_A01,31,65,burra leiteira,Sapium marmieri,Euphorbiaceae,13.2,O,FALSE,NA,NA,20180427,219384.3945,9632889.078
PAR_A01,31,66,louro preto,Ocotea cernua,Lauraceae,11,O,FALSE,NA,NA,20180427,219382.0525,9632885.314
PAR_A01,31,67,louro preto,Ocotea cernua,Lauraceae,11.3,O,FALSE,NA,NA,20180427,219382.8873,9632885.649
PAR_A01,31,68,marupa,Simarouba amara,Simaroubaceae,10.2,O,FALSE,NA,NA,20180427,219383.6964,9632880.72
PAR_A01,31,69,embauba branca,Cecropia palmata,Urticaceae,11.3,O,FALSE,NA,NA,20180427,219386.389,9632881.947
PAR_A01,31,70,farinha seca,Lindackeria paludosa,Achariaceae,10.2,O,FALSE,NA,NA,20180427,219389.9336,9632885.57
PAR_A01,31,71,lacre branco,Vismia guianensis,Hypericaceae,16,O,FALSE,NA,NA,20180427,219390.6961,9632886.208
PAR_A01,31,72,inga,Inga marginata,Fabaceae,16.5,O,FALSE,NA,NA,20180427,219397.8539,9632887.573
PAR_A01,31,73,inga,Inga marginata,Fabaceae,17.5,O,FALSE,NA,NA,20180427,219397.904,9632887.486
PAR_A01,31,74,pente de macaco,Apeiba petoumo,Malvaceae,10.2,O,FALSE,NA,NA,20180427,219389.8419,9632878.109
PAR_A01,31,75,murure,Brosimum acutifolium,Moraceae,10.9,O,FALSE,NA,NA,20180427,219391.8623,9632878.521
PAR_A01,31,76,tauari,Couratari stellata,Lecythidaceae,30.2,O,FALSE,NA,NA,20180427,219387.6114,9632872.435
PAR_A01,31,77,abiurana,Pouteria gongrijpii,Sapotaceae,14.8,O,FALSE,NA,NA,20180427,219388.5565,9632870.888
PAR_A01,31,78,jutai pororoca,Dialium guianense,Fabaceae,10.7,O,FALSE,4.97,10.56,20180427,219394.0778,9632874.817
PAR_A01,31,79,angelim rajado,Zygia racemosa,Fabaceae,14.6,O,FALSE,NA,NA,20180427,219397.4729,9632876.669
PAR_A01,31,80,jatereu,Lecythis idatimon,Lecythidaceae,34.5,O,FALSE,NA,NA,20180427,219404.0288,9632875.01
PAR_A01,31,81,jatereu,Lecythis idatimon,Lecythidaceae,30,O,FALSE,NA,NA,20180427,219403.6905,9632873.685
PAR_A01,31,82,macaranduba,Manilkara huberi,Sapotaceae,15.1,O,FALSE,NA,NA,20180427,219404.0433,9632873.08
PAR_A01,31,83,abiu cutite,Pouteria macrophylla,Sapotaceae,27.7,O,FALSE,NA,NA,20180427,219404.4969,9632872.303
PAR_A01,31,84,envira surucucu,Duguetia surinamensis,Annonaceae,15.8,O,FALSE,4.69,13.47,20180427,219396.4839,9632868.929
PAR_A01,31,85,abiu rosadinho,Pouteria reticulata,Sapotaceae,36,O,FALSE,NA,NA,20180427,219397.2973,9632863.877
PAR_A01,31,86,capueiro,Rinorea guianensis,Violaceae,15.4,O,FALSE,NA,NA,20180427,219399.3771,9632864.107
PAR_A01,31,87,capueiro,Rinorea guianensis,Violaceae,19.1,O,FALSE,9.94,14.45,20180427,219401.4973,9632862.413
PAR_A01,31,88,jatereu,Lecythis idatimon,Lecythidaceae,16.2,O,FALSE,NA,NA,20180427,219399.1673,9632860.779
PAR_A01,31,89,timborana,Pseudopiptadenia suaveolens,Fabaceae,11.6,O,FALSE,3.59,10.33,20180427,219401.8579,9632861.81
PAR_A01,31,90,jatereu,Lecythis idatimon,Lecythidaceae,24.7,O,FALSE,NA,NA,20180427,219403.7597,9632867.9
PAR_A01,31,91,capueiro,Rinorea guianensis,Violaceae,27.5,O,FALSE,NA,NA,20180427,219404.7254,9632866.261
PAR_A01,31,92,jatereu,Lecythis idatimon,Lecythidaceae,37.4,O,FALSE,NA,NA,20180427,219423.6103,9632881.225
PAR_A01,31,93,amapa,Parahancornia fasciculata,Apocynaceae,40.8,O,FALSE,NA,NA,20180427,219429.068,9632889.298
PAR_A01,32,94,farinha seca,Lindackeria paludosa,Achariaceae,10.4,O,FALSE,NA,NA,20180427,219497.899,9632974.173
PAR_A01,32,95,embauba branca,Cecropia palmata,Urticaceae,22.8,O,FALSE,NA,NA,20180427,219492.4798,9632971.16
PAR_A01,32,96,morta,NA,NA,33,O,TRUE,NA,NA,20180427,219501.1141,9632970.32
PAR_A01,32,97,mututi,Pterocarpus sp.,Fabaceae,24.5,O,FALSE,NA,NA,20180427,219505.5761,9632972.849
PAR_A01,32,98,cacau,NA,NA,13,O,FALSE,NA,NA,20180427,219505.4684,9632968.636
PAR_A01,32,99,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,18.8,O,FALSE,NA,NA,20180427,219505.5611,9632968.459
PAR_A01,32,100,farinha seca,Lindackeria paludosa,Achariaceae,10.5,O,FALSE,NA,NA,20180427,219499.4202,9632964.827
PAR_A01,32,101,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,12.8,O,FALSE,NA,NA,20180427,219493.7883,9632964.506
PAR_A01,32,102,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,15,O,FALSE,NA,NA,20180427,219497.0593,9632960.67
PAR_A01,32,103,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,13.4,O,FALSE,NA,NA,20180427,219497.1075,9632960.582
PAR_A01,32,104,embauba branca,Cecropia palmata,Urticaceae,14.6,O,FALSE,NA,NA,20180427,219496.6208,9632957.278
PAR_A01,32,105,cedro,Cedrela odorata,Meliaceae,11,O,FALSE,NA,NA,20180427,219503.8893,9632956.548
PAR_A01,32,106,jatereu,Lecythis idatimon,Lecythidaceae,33.2,O,FALSE,NA,NA,20180427,219504.5549,9632955.315
PAR_A01,32,107,capueiro,Rinorea guianensis,Violaceae,12.2,O,FALSE,NA,NA,20180427,219497.6275,9632953.392
PAR_A01,32,108,capueiro,Rinorea guianensis,Violaceae,12.4,O,FALSE,NA,NA,20180427,219501.0003,9632951.421
PAR_A01,32,109,embauba,Cecropia ficifolia,Urticaceae,14.4,O,FALSE,NA,NA,20180427,219506.628,9632949.395
PAR_A01,32,110,breu de leite,Thyrsodium spruceanum,Anacardiaceae,22.7,O,FALSE,NA,NA,20180427,219515.2373,9632952.116
PAR_A01,32,111,abiu,Pouteria sp.,Sapotaceae,15.6,O,FALSE,NA,NA,20180427,219516.477,9632951.867
PAR_A01,32,112,arataciu,Sagotia racemosa,Euphorbiaceae,17,O,FALSE,6.68,12.12,20180427,219512.2188,9632949.398
PAR_A01,32,113,liana,NA,NA,14,L,FALSE,NA,NA,20180427,219512.5715,9632946.646
PAR_A01,32,114,abiu rosadinho,Pouteria reticulata,Sapotaceae,27,O,FALSE,NA,NA,20180427,219513.6831,9632938.405
PAR_A01,32,115,caqui,Diospyros guianensis,Ebenaceae,26.3,O,FALSE,16.56,26.18,20180427,219519.998,9632936.784
PAR_A01,32,116,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,24.5,O,FALSE,NA,NA,20180427,219521.5868,9632935.821
PAR_A01,32,117,inga xixica,Inga heterophylla,Fabaceae,25.4,O,FALSE,NA,NA,20180427,219523.679,9632932.863
PAR_A01,32,118,maravuvuia,Croton matourensis,Euphorbiaceae,12.5,O,FALSE,NA,NA,20180427,219516.2505,9632933.649
PAR_A01,32,119,maravuvuia,Croton matourensis,Euphorbiaceae,13.8,O,FALSE,NA,NA,20180427,219516.0819,9632933.559
PAR_A01,32,120,maravuvuia,Croton matourensis,Euphorbiaceae,18.4,O,FALSE,NA,NA,20180427,219510.9178,9632930.459
PAR_A01,32,121,maravuvuia,Croton matourensis,Euphorbiaceae,10.9,O,FALSE,NA,NA,20180427,219517.5261,9632932.288
PAR_A01,32,122,maravuvuia,Croton matourensis,Euphorbiaceae,12,O,FALSE,NA,NA,20180427,219517.5736,9632932.2
PAR_A01,32,123,maravuvuia,Croton matourensis,Euphorbiaceae,11.5,O,FALSE,12.23,17.11,20180427,219518.1683,9632931.497
PAR_A01,32,124,maravuvuia,Croton matourensis,Euphorbiaceae,12.2,O,FALSE,12.23,17.11,20180427,219518.4671,9632931.544
PAR_A01,32,125,maravuvuia,Croton matourensis,Euphorbiaceae,19,O,FALSE,NA,NA,20180427,219512.154,9632927.251
PAR_A01,32,126,tanibuca,Terminalia amazonia,Combretaceae,80,O,FALSE,16.69,35.63,20180427,219547.6427,9632949.86
PAR_A01,32,127,morta,NA,NA,70,O,TRUE,NA,22.43,20180427,219529.7844,9632965.038
PAR_A01,32,128,morta,NA,NA,47,O,TRUE,NA,NA,20180427,219530.771,9632972.262
PAR_A01,32,129,matamata preto,Eschweilera ovata,Lecythidaceae,42,O,FALSE,NA,NA,20180427,219520.5716,9632972.543
PAR_A01,33,1,embauba branca,Cecropia palmata,Urticaceae,12.2,O,FALSE,NA,NA,20180426,219207.8301,9632590.153
PAR_A01,33,2,embauba branca,Cecropia palmata,Urticaceae,10.3,O,FALSE,NA,NA,20180426,219208.6699,9632588.561
PAR_A01,33,3,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,11,O,FALSE,NA,NA,20180426,219209.8436,9632588.25
PAR_A01,33,4,envira preta,Guatteria schomburgkiana,Annonaceae,11.2,O,FALSE,NA,NA,20180426,219218.652,9632587.043
PAR_A01,33,5,envira preta,Guatteria schomburgkiana,Annonaceae,14,O,FALSE,NA,NA,20180426,219216.747,9632582.974
PAR_A01,33,6,farinha seca,Lindackeria paludosa,Achariaceae,10.2,O,FALSE,NA,NA,20180426,219212.9154,9632580.51
PAR_A01,33,7,goiaba de anta,Bellucia grossularioides,Melastomataceae,11,O,FALSE,8.11,10.49,20180426,219216.9273,9632580.72
PAR_A01,33,8,uxirana,Sacoglottis guianensis,Humiriaceae,39,O,FALSE,NA,NA,20180426,219226.8484,9632587.219
PAR_A01,33,9,morta,NA,NA,39.5,O,TRUE,NA,NA,20180426,219236.1801,9632596.302
PAR_A01,33,10,morta,NA,NA,70,O,TRUE,NA,25.52,20180426,219243.1304,9632595.321
PAR_A01,33,11,embauba branca,Cecropia palmata,Urticaceae,10.5,O,FALSE,NA,NA,20180426,219223.2217,9632578.726
PAR_A01,33,12,envira preta,Guatteria schomburgkiana,Annonaceae,10.1,O,FALSE,NA,NA,20180426,219222.5418,9632578.051
PAR_A01,33,13,envira preta,Guatteria schomburgkiana,Annonaceae,10.5,O,FALSE,NA,NA,20180426,219212.8288,9632574.767
PAR_A01,33,14,envira preta,Guatteria schomburgkiana,Annonaceae,14.6,O,FALSE,7.73,10.99,20180426,219212.8749,9632574.678
PAR_A01,33,15,parapara,Jacaranda copaia,Bignoniaceae,23.3,O,FALSE,NA,NA,20180426,219210.3171,9632573.626
PAR_A01,33,16,inga vermelho,Inga alba,Fabaceae,17.3,O,FALSE,NA,NA,20180426,219227.1826,9632573.453
PAR_A01,33,17,embauba branca,Cecropia palmata,Urticaceae,12,O,FALSE,NA,NA,20180426,219225.5621,9632572.529
PAR_A01,33,18,embauba branca,Cecropia palmata,Urticaceae,16.9,O,FALSE,7.87,11.68,20180426,219221.343,9632570.527
PAR_A01,33,19,maravuvuia,Croton matourensis,Euphorbiaceae,18.9,O,FALSE,11.2,15.86,20180426,219219.7214,9632569.603
PAR_A01,33,20,lacre branco,Vismia guianensis,Hypericaceae,12.1,O,FALSE,NA,NA,20180426,219220.8377,9632569.492
PAR_A01,33,21,lacre branco,Vismia guianensis,Hypericaceae,15.2,O,FALSE,2.44,9.69,20180426,219220.8846,9632569.403
PAR_A01,33,22,maravuvuia,Croton matourensis,Euphorbiaceae,11.9,O,FALSE,NA,NA,20180426,219221.7201,9632569.822
PAR_A01,33,23,lacre branco,Vismia guianensis,Hypericaceae,12.8,O,FALSE,NA,NA,20180426,219224.5124,9632570.551
PAR_A01,33,24,envira preta,Guatteria schomburgkiana,Annonaceae,12.7,O,FALSE,NA,NA,20180426,219213.8808,9632566.677
